aligned_name,source,taxonIDClean,taxonomicStatusClean,alternativeTaxonomicStatusClean,acceptedNameUsageID,canonicalName,scientificNameAuthorship,taxonRank,taxonomicStatus,family,subclass,taxonDistribution,ccAttributionIRI
Vicia sativa subsp. nigra,APC,https://id.biodiversity.org.au/taxon/apni/51285775,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51285775,Vicia sativa subsp. nigra,(L.) Ehrh.,Subspecies,accepted,Fabaceae,Magnoliidae,"WA (naturalised), SA (naturalised), Qld (naturalised), NSW (naturalised), LHI (naturalised), NI (naturalised), ACT (naturalised), Vic (naturalised), Tas (naturalised)",https://id.biodiversity.org.au/tree/51354547/51285774
Vigna,APC,https://id.biodiversity.org.au/taxon/apni/51285783,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51285783,Vigna,Savi,Genus,accepted,Fabaceae,Magnoliidae,"WA (native and naturalised), CoI, ChI (naturalised), NT, SA, Qld (native and naturalised), NSW (native and naturalised), LHI, NI",https://id.biodiversity.org.au/tree/51354547/51227034
Vigna lanceolata,APC,https://id.biodiversity.org.au/node/apni/4663508,accepted,NA,https://id.biodiversity.org.au/node/apni/4663508,Vigna lanceolata,Benth.,Species,accepted,Fabaceae,Magnoliidae,"WA, NT, SA, Qld, NSW",https://id.biodiversity.org.au/tree/51354547/51227040
Vigna lanceolata var. filiformis,APC,https://id.biodiversity.org.au/node/apni/2889895,accepted,NA,https://id.biodiversity.org.au/node/apni/2889895,Vigna lanceolata var. filiformis,Benth.,Varietas,accepted,Fabaceae,Magnoliidae,"WA, NT, Qld, NSW",https://id.biodiversity.org.au/tree/51354547/51227042
Vigna lanceolata var. latifolia,APC,https://id.biodiversity.org.au/node/apni/2919628,accepted,NA,https://id.biodiversity.org.au/node/apni/2919628,Vigna lanceolata var. latifolia,C.T.White,Varietas,accepted,Fabaceae,Magnoliidae,"NT, SA, Qld, NSW",https://id.biodiversity.org.au/tree/51354547/51227041
Vigna radiata,APC,https://id.biodiversity.org.au/node/apni/2899433,accepted,NA,https://id.biodiversity.org.au/node/apni/2899433,Vigna radiata,(L.) R.Wilczek,Species,accepted,Fabaceae,Magnoliidae,"WA (naturalised), ChI (naturalised), Qld (native and doubtfully naturalised), NT, NSW (naturalised)",https://id.biodiversity.org.au/tree/51354547/51227037
Vigna sp. Hamersley Clay (A.A.Mitchell PRP 113),APC,https://id.biodiversity.org.au/taxon/apni/51285785,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51285785,Vigna sp. Hamersley Clay (A.A.Mitchell PRP 113),WA Herbarium,Species,accepted,Fabaceae,Magnoliidae,WA,https://id.biodiversity.org.au/tree/51354547/51285784
Vigna sp. McDonald Downs Station (R.A.Perry 3416),APC,https://id.biodiversity.org.au/node/apni/2913457,accepted,NA,https://id.biodiversity.org.au/node/apni/2913457,Vigna sp. McDonald Downs Station (R.A.Perry 3416),Qld Herbarium,Species,accepted,Fabaceae,Magnoliidae,Qld,https://id.biodiversity.org.au/tree/51354547/51227057
Vigna vexillata var. angustifolia,APC,https://id.biodiversity.org.au/node/apni/2919592,accepted,NA,https://id.biodiversity.org.au/node/apni/2919592,Vigna vexillata var. angustifolia,(Schumach. & Thonn.) Baker,Varietas,accepted,Fabaceae,Magnoliidae,"WA, NT, Qld, NSW",https://id.biodiversity.org.au/tree/51354547/51227046
Viola,APC,https://id.biodiversity.org.au/taxon/apni/51294643,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51294643,Viola,L.,Genus,accepted,Violaceae,Magnoliidae,"WA (naturalised), SA (native and naturalised), Qld (native and naturalised), NSW (native and naturalised), NI (naturalised), ACT (native and naturalised), Vic (native and naturalised), Tas (native and naturalised)",https://id.biodiversity.org.au/tree/51354547/51351764
Viola betonicifolia,APC,https://id.biodiversity.org.au/taxon/apni/51294642,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51294642,Viola betonicifolia,Sm.,Species,accepted,Violaceae,Magnoliidae,"SA, Qld, NSW, ACT, Vic, Tas",https://id.biodiversity.org.au/tree/51354547/51227610
Viola eminens,APC,https://id.biodiversity.org.au/node/apni/2910928,accepted,NA,https://id.biodiversity.org.au/node/apni/2910928,Viola eminens,K.R.Thiele & Prober,Species,accepted,Violaceae,Magnoliidae,"SA, NSW, Vic",https://id.biodiversity.org.au/tree/51354547/51227622
Viola sieberiana,APC,https://id.biodiversity.org.au/node/apni/8011671,accepted,NA,https://id.biodiversity.org.au/node/apni/8011671,Viola sieberiana,Spreng.,Species,accepted,Violaceae,Magnoliidae,"SA, NSW, Tas",https://id.biodiversity.org.au/tree/51354547/51227639
Viola silicestris,APC,https://id.biodiversity.org.au/node/apni/2913367,accepted,NA,https://id.biodiversity.org.au/node/apni/2913367,Viola silicestris,K.R.Thiele & Prober,Species,accepted,Violaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/tree/51354547/51227631
Vittadinia,APC,https://id.biodiversity.org.au/taxon/apni/51267944,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51267944,Vittadinia,A.Rich.,Genus,accepted,Asteraceae,Magnoliidae,"WA, NT, SA, Qld, NSW, ACT, Vic, Tas",https://id.biodiversity.org.au/tree/51354547/51245984
Vittadinia arida,APC,https://id.biodiversity.org.au/node/apni/2907424,accepted,NA,https://id.biodiversity.org.au/node/apni/2907424,Vittadinia arida,N.T.Burb.,Species,accepted,Asteraceae,Magnoliidae,"WA, NT, SA, Qld, NSW",https://id.biodiversity.org.au/tree/51354547/51245988
Vittadinia cervicularis,APC,https://id.biodiversity.org.au/node/apni/2910898,accepted,NA,https://id.biodiversity.org.au/node/apni/2910898,Vittadinia cervicularis,N.T.Burb.,Species,accepted,Asteraceae,Magnoliidae,"WA, SA, NSW, Vic",https://id.biodiversity.org.au/tree/51354547/51245996
Vittadinia cervicularis var. cervicularis,APC,https://id.biodiversity.org.au/node/apni/2888010,accepted,NA,https://id.biodiversity.org.au/node/apni/2888010,Vittadinia cervicularis var. cervicularis,NA,Varietas,accepted,Asteraceae,Magnoliidae,"WA, SA, NSW",https://id.biodiversity.org.au/tree/51354547/51245997
Vittadinia condyloides,APC,https://id.biodiversity.org.au/node/apni/2895386,accepted,NA,https://id.biodiversity.org.au/node/apni/2895386,Vittadinia condyloides,N.T.Burb.,Species,accepted,Asteraceae,Magnoliidae,"SA, NSW, Vic",https://id.biodiversity.org.au/tree/51354547/51246001
Vittadinia cuneata,APC,https://id.biodiversity.org.au/node/apni/2907969,accepted,misapplied,https://id.biodiversity.org.au/node/apni/2907969,Vittadinia cuneata,DC.,Species,accepted,Asteraceae,Magnoliidae,"WA, SA, Qld, NSW, ACT, Vic, Tas",https://id.biodiversity.org.au/tree/51354547/51265905
Vittadinia cuneata var. cuneata,APC,https://id.biodiversity.org.au/node/apni/2909796,accepted,NA,https://id.biodiversity.org.au/node/apni/2909796,Vittadinia cuneata var. cuneata,NA,Varietas,accepted,Asteraceae,Magnoliidae,"WA, SA, Qld, NSW, ACT, Vic, Tas",https://id.biodiversity.org.au/tree/51354547/51246006
Vittadinia cuneata var. hirsuta,APC,https://id.biodiversity.org.au/node/apni/2897454,accepted,NA,https://id.biodiversity.org.au/node/apni/2897454,Vittadinia cuneata var. hirsuta,N.T.Burb.,Varietas,accepted,Asteraceae,Magnoliidae,"Qld, NSW, Vic",https://id.biodiversity.org.au/tree/51354547/51246007
Vittadinia dissecta var. hirta,APC,https://id.biodiversity.org.au/node/apni/2888566,accepted,NA,https://id.biodiversity.org.au/node/apni/2888566,Vittadinia dissecta var. hirta,N.T.Burb.,Varietas,accepted,Asteraceae,Magnoliidae,"WA, NT, SA, Qld, NSW, Vic",https://id.biodiversity.org.au/tree/51354547/51246011
Vittadinia eremaea,APC,https://id.biodiversity.org.au/node/apni/2919280,accepted,NA,https://id.biodiversity.org.au/node/apni/2919280,Vittadinia eremaea,N.T.Burb.,Species,accepted,Asteraceae,Magnoliidae,"WA, NT, SA, NSW",https://id.biodiversity.org.au/tree/51354547/51261245
Vittadinia gracilis,APC,https://id.biodiversity.org.au/node/apni/2903267,accepted,NA,https://id.biodiversity.org.au/node/apni/2903267,Vittadinia gracilis,(Hook.f.) N.T.Burb.,Species,accepted,Asteraceae,Magnoliidae,"WA, SA, NSW, ACT, Vic, Tas",https://id.biodiversity.org.au/tree/51354547/51265906
Vittadinia nullarborensis,APC,https://id.biodiversity.org.au/node/apni/2887430,accepted,NA,https://id.biodiversity.org.au/node/apni/2887430,Vittadinia nullarborensis,N.T.Burb.,Species,accepted,Asteraceae,Magnoliidae,"WA, SA",https://id.biodiversity.org.au/tree/51354547/51245987
Vittadinia pterochaeta,APC,https://id.biodiversity.org.au/node/apni/2902060,accepted,NA,https://id.biodiversity.org.au/node/apni/2902060,Vittadinia pterochaeta,(F.Muell. ex Benth.) J.M.Black,Species,accepted,Asteraceae,Magnoliidae,"NT, SA, Qld, NSW, Vic",https://id.biodiversity.org.au/tree/51354547/51246020
Vittadinia sulcata,APC,https://id.biodiversity.org.au/node/apni/2892775,accepted,NA,https://id.biodiversity.org.au/node/apni/2892775,Vittadinia sulcata,N.T.Burb.,Species,accepted,Asteraceae,Magnoliidae,"WA, NT, SA, Qld, NSW, Vic",https://id.biodiversity.org.au/tree/51354547/51246032
Vulpia,APC,https://id.biodiversity.org.au/node/apni/2901150,accepted,NA,https://id.biodiversity.org.au/node/apni/2901150,Vulpia,C.C.Gmel.,Genus,accepted,Poaceae,Magnoliidae,"WA (naturalised), NT (naturalised), SA (naturalised), Qld (naturalised), NSW (naturalised), LHI (naturalised), NI (naturalised), ACT (naturalised), Vic (naturalised), Tas (naturalised)",https://id.biodiversity.org.au/tree/51354547/51351799
Vulpia bromoides,APC,https://id.biodiversity.org.au/node/apni/2918032,accepted,NA,https://id.biodiversity.org.au/node/apni/2918032,Vulpia bromoides,(L.) Gray,Species,accepted,Poaceae,Magnoliidae,"WA (naturalised), SA (naturalised), Qld (naturalised), NSW (naturalised), LHI (naturalised), NI (naturalised), ACT (naturalised), Vic (naturalised), Tas (naturalised)",https://id.biodiversity.org.au/tree/51354547/51213620
Vulpia muralis,APC,https://id.biodiversity.org.au/node/apni/2899716,accepted,NA,https://id.biodiversity.org.au/node/apni/2899716,Vulpia muralis,(Kunth) Nees,Species,accepted,Poaceae,Magnoliidae,"WA (naturalised), SA (naturalised), Qld (naturalised), NSW (naturalised), ACT (naturalised), Vic (naturalised), Tas (naturalised)",https://id.biodiversity.org.au/tree/51354547/51213623
Vulpia myuros,APC,https://id.biodiversity.org.au/node/apni/2889203,accepted,NA,https://id.biodiversity.org.au/node/apni/2889203,Vulpia myuros,(L.) C.C.Gmel.,Species,accepted,Poaceae,Magnoliidae,"WA (naturalised), NT (naturalised), SA (naturalised), Qld (naturalised), NSW (naturalised), NI (naturalised), ACT (naturalised), Vic (naturalised), Tas (naturalised)",https://id.biodiversity.org.au/tree/51354547/51213617
Vulpia myuros f. myuros,APC,https://id.biodiversity.org.au/node/apni/2920245,accepted,NA,https://id.biodiversity.org.au/node/apni/2920245,Vulpia myuros f. myuros,NA,Forma,accepted,Poaceae,Magnoliidae,"WA (naturalised), SA (naturalised), Qld (naturalised), ACT (naturalised), Vic (naturalised), Tas (naturalised)",https://id.biodiversity.org.au/tree/51354547/51213618
Wahlenbergia,APC,https://id.biodiversity.org.au/taxon/apni/51269906,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51269906,Wahlenbergia,Schrad. ex Roth,Genus,accepted,Campanulaceae,Magnoliidae,"WA (native and naturalised), NT, SA, Qld, NSW, LHI, NI, ACT, Vic, Tas",https://id.biodiversity.org.au/tree/51354547/51242680
Wahlenbergia capillaris,APC,https://id.biodiversity.org.au/taxon/apni/51269908,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51269908,Wahlenbergia capillaris,(G.Lodd.) G.Don,Species,accepted,Campanulaceae,Magnoliidae,"WA, NT, SA, Qld, NSW, ACT, Vic",https://id.biodiversity.org.au/tree/51354547/51269907
Wahlenbergia ceracea,APC,https://id.biodiversity.org.au/node/apni/2905360,accepted,NA,https://id.biodiversity.org.au/node/apni/2905360,Wahlenbergia ceracea,Lothian,Species,accepted,Campanulaceae,Magnoliidae,"NSW, ACT, Vic, Tas",https://id.biodiversity.org.au/tree/51354547/51242684
Wahlenbergia gracilenta,APC,https://id.biodiversity.org.au/node/apni/2913788,accepted,pro parte misapplied,https://id.biodiversity.org.au/node/apni/2913788,Wahlenbergia gracilenta,Lothian,Species,accepted,Campanulaceae,Magnoliidae,"WA, SA, NSW, ACT, Vic, Tas",https://id.biodiversity.org.au/tree/51354547/51263422
Wahlenbergia gracilis,APC,https://id.biodiversity.org.au/node/apni/2912378,accepted,taxonomic synonym | misapplied | pro parte misapplied,https://id.biodiversity.org.au/node/apni/2912378,Wahlenbergia gracilis,(G.Forst.) A.DC.,Species,accepted,Campanulaceae,Magnoliidae,"NT, SA, Qld, NSW, LHI, NI, ACT, Vic, Tas",https://id.biodiversity.org.au/tree/51354547/51343076
Wahlenbergia gymnoclada,APC,https://id.biodiversity.org.au/node/apni/2908861,accepted,NA,https://id.biodiversity.org.au/node/apni/2908861,Wahlenbergia gymnoclada,Lothian,Species,accepted,Campanulaceae,Magnoliidae,"SA, NSW, Vic, Tas",https://id.biodiversity.org.au/tree/51354547/51242688
Wahlenbergia preissii,APC,https://id.biodiversity.org.au/node/apni/2920110,accepted,NA,https://id.biodiversity.org.au/node/apni/2920110,Wahlenbergia preissii,de Vriese,Species,accepted,Campanulaceae,Magnoliidae,"WA, SA",https://id.biodiversity.org.au/tree/51354547/51261249
Wahlenbergia stricta,APC,https://id.biodiversity.org.au/node/apni/2896294,accepted,NA,https://id.biodiversity.org.au/node/apni/2896294,Wahlenbergia stricta,(R.Br.) Sweet,Species,accepted,Campanulaceae,Magnoliidae,"WA, SA, Qld, NSW, ACT, Vic, Tas",https://id.biodiversity.org.au/tree/51354547/51242716
Wahlenbergia tumidifructa,APC,https://id.biodiversity.org.au/node/apni/2901661,accepted,NA,https://id.biodiversity.org.au/node/apni/2901661,Wahlenbergia tumidifructa,P.J.Sm.,Species,accepted,Campanulaceae,Magnoliidae,"WA, NT, SA, Qld, NSW, Vic",https://id.biodiversity.org.au/tree/51354547/51242690
Waitzia acuminata var. acuminata,APC,https://id.biodiversity.org.au/node/apni/2891955,accepted,NA,https://id.biodiversity.org.au/node/apni/2891955,Waitzia acuminata var. acuminata,NA,Varietas,accepted,Asteraceae,Magnoliidae,"WA, NT, SA, Qld, NSW, Vic",https://id.biodiversity.org.au/tree/51354547/51245459
Waltheria indica,APC,https://id.biodiversity.org.au/node/apni/2906915,accepted,NA,https://id.biodiversity.org.au/node/apni/2906915,Waltheria indica,L.,Species,accepted,Malvaceae,Magnoliidae,"WA, NT, Qld",https://id.biodiversity.org.au/tree/51354547/51230091
Watsonia,APC,https://id.biodiversity.org.au/node/apni/2903577,accepted,NA,https://id.biodiversity.org.au/node/apni/2903577,Watsonia,Mill.,Genus,accepted,Iridaceae,Magnoliidae,"WA (naturalised), SA (naturalised), Qld (naturalised), NSW (naturalised), Vic (naturalised), Tas (naturalised)",https://id.biodiversity.org.au/tree/51354547/51210936
Westringia cephalantha,APC,https://id.biodiversity.org.au/node/apni/2892241,accepted,NA,https://id.biodiversity.org.au/node/apni/2892241,Westringia cephalantha,F.Muell.,Species,accepted,Lamiaceae,Magnoliidae,WA,https://id.biodiversity.org.au/tree/51354547/51241621
Westringia cephalantha var. cephalantha,APC,https://id.biodiversity.org.au/node/apni/2910002,accepted,NA,https://id.biodiversity.org.au/node/apni/2910002,Westringia cephalantha var. cephalantha,NA,Varietas,accepted,Lamiaceae,Magnoliidae,WA,https://id.biodiversity.org.au/tree/51354547/51241622
Westringia cheelii,APC,https://id.biodiversity.org.au/node/apni/2892515,accepted,NA,https://id.biodiversity.org.au/node/apni/2892515,Westringia cheelii,Maiden & Betche,Species,accepted,Lamiaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/tree/51354547/51241624
Westringia dampieri,APC,https://id.biodiversity.org.au/node/apni/2920675,accepted,misapplied,https://id.biodiversity.org.au/node/apni/2920675,Westringia dampieri,R.Br.,Species,accepted,Lamiaceae,Magnoliidae,"WA, SA",https://id.biodiversity.org.au/tree/51354547/51241625
Westringia rigida,APC,https://id.biodiversity.org.au/node/apni/2918360,accepted,NA,https://id.biodiversity.org.au/node/apni/2918360,Westringia rigida,R.Br.,Species,accepted,Lamiaceae,Magnoliidae,"WA, SA, Qld, NSW, Vic, Tas",https://id.biodiversity.org.au/tree/51354547/51241631
Woollsia pungens,APC,https://id.biodiversity.org.au/node/apni/2890482,accepted,NA,https://id.biodiversity.org.au/node/apni/2890482,Woollsia pungens,(Cav.) F.Muell.,Species,accepted,Ericaceae,Magnoliidae,"Qld, NSW",https://id.biodiversity.org.au/tree/51354547/51346015
Wrightia saligna,APC,https://id.biodiversity.org.au/node/apni/2891509,accepted,NA,https://id.biodiversity.org.au/node/apni/2891509,Wrightia saligna,(R.Br.) F.Muell. ex Benth.,Species,accepted,Apocynaceae,Magnoliidae,"WA, NT, Qld",https://id.biodiversity.org.au/tree/51354547/51238056
Wurmbea,APC,https://id.biodiversity.org.au/node/apni/2914376,accepted,NA,https://id.biodiversity.org.au/node/apni/2914376,Wurmbea,Thunb.,Genus,accepted,Colchicaceae,Magnoliidae,"WA, NT, SA, Qld, NSW, ACT, Vic, Tas",https://id.biodiversity.org.au/tree/51354547/51210653
Wurmbea australis,APC,https://id.biodiversity.org.au/node/apni/2917385,accepted,NA,https://id.biodiversity.org.au/node/apni/2917385,Wurmbea australis,(R.J.Bates) R.J.Bates,Species,accepted,Colchicaceae,Magnoliidae,SA,https://id.biodiversity.org.au/tree/51354547/51210689
Wurmbea biglandulosa,APC,https://id.biodiversity.org.au/node/apni/2918143,accepted,NA,https://id.biodiversity.org.au/node/apni/2918143,Wurmbea biglandulosa,(R.Br.) T.D.Macfarl.,Species,accepted,Colchicaceae,Magnoliidae,"Qld, NSW, ACT, Vic, Tas",https://id.biodiversity.org.au/tree/51354547/51210654
Wurmbea biglandulosa subsp. flindersica,APC,https://id.biodiversity.org.au/node/apni/2906727,accepted,NA,https://id.biodiversity.org.au/node/apni/2906727,Wurmbea biglandulosa subsp. flindersica,R.J.Bates,Subspecies,accepted,Colchicaceae,Magnoliidae,SA,https://id.biodiversity.org.au/tree/51354547/51210656
Wurmbea dioica subsp. dioica,APC,https://id.biodiversity.org.au/node/apni/2892250,accepted,pro parte misapplied,https://id.biodiversity.org.au/node/apni/2892250,Wurmbea dioica subsp. dioica,NA,Subspecies,accepted,Colchicaceae,Magnoliidae,"SA, Qld, NSW, ACT, Vic, Tas",https://id.biodiversity.org.au/tree/51354547/51210676
Wurmbea inframediana,APC,https://id.biodiversity.org.au/node/apni/2888820,accepted,NA,https://id.biodiversity.org.au/node/apni/2888820,Wurmbea inframediana,T.D.Macfarl.,Species,accepted,Colchicaceae,Magnoliidae,WA,https://id.biodiversity.org.au/tree/51354547/51210661
Wurmbea sp. Great Victoria Desert (G.J.Keighery 7501),APC,https://id.biodiversity.org.au/node/apni/2920351,accepted,NA,https://id.biodiversity.org.au/node/apni/2920351,Wurmbea sp. Great Victoria Desert (G.J.Keighery 7501),WA Herbarium,Species,accepted,Colchicaceae,Magnoliidae,WA,https://id.biodiversity.org.au/tree/51354547/51210685
Xanthium occidentale,APC,https://id.biodiversity.org.au/taxon/apni/51311048,accepted,NA,https://id.biodiversity.org.au/taxon/apni/51311048,Xanthium occidentale,Bertol.,Species,accepted,Asteraceae,Magnoliidae,"WA (naturalised), NT (naturalised), SA (naturalised), Qld (naturalised), NSW (naturalised), ACT (naturalised), Vic (naturalised)",https://id.biodiversity.org.au/tree/51354547/51311047
